Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio,Elapsed Time (s),Form Power,Leg Spring Stiffness,Power,accumulated_power,activity_type,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,power,run_score,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,trail_score,vertical_oscillation,vertical_ratio,unknown_107,unknown_134,unknown_135,unknown_136,unknown_140,unknown_143,unknown_144,unknown_87,Air Power,Cadence,Ground Time,Impact Loading Rate,Stryd Humidity,Stryd Temperature,Vertical Oscillation,unknown_108,elapsed_seconds
1745264350,1.6,0.72,0.04,1.428,0,2194.87012,0,0.0,0.0,674,114,0.0,631.0,0,0.0,0,0,0,0.0,1295,54,0.0,120,181851,walking,57,2194.87,631.0,1.428,0.0,151,422648348,-984247374,89,38.511932373046875,,,,776.0,33,2025-04-21 19:39:10,0.0,50.7,6.62,1,,20,153,1365,57,151,14841.0,3.0,57.0,674.0,0.0,32.0,32.0,0.0,3521.0,1295
1745264351,1.6133333333333333,0.72,0.04,1.428,0,2196.23999,0,0.0,0.0,674,114,0.0,631.0,0,0.0,0,0,0,0.0,1296,54,0.0,121,181959,walking,57,2196.24,631.0,1.428,0.0,150,422648220,-984247435,90,38.60593032836914,,,,778.0,33,2025-04-21 19:39:11,0.0,49.7,6.53,1,100.0,20,151,1365,57,150,14841.0,3.0,57.0,674.0,0.0,32.0,32.0,0.0,3521.0,1296
1745264352,1.6133333333333333,0.72,0.0533333333333333,1.437,0,2197.55005,0,0.0,0.0,678,114,0.0,631.20001,0,0.0,0,0,0,0.0,1297,54,0.0,121,182066,walking,57,2197.55,631.2,1.437,0.0,149,422648146,-984247580,91,39.06437301635742,,,,784.0,32,2025-04-21 19:39:12,0.0,49.7,6.43,1,100.0,20,151,1373,57,149,14841.0,4.0,57.0,678.0,0.0,32.0,32.0,0.0,3521.0,1297
1745264353,1.6,0.72,0.04,1.437,0,2198.86011,0,0.0,0.0,676,114,0.0,631.20001,0,0.0,0,0,0,0.0,1298,54,0.0,120,182172,walking,57,2198.86,631.2,1.437,0.0,148,422648100,-984247748,97,35.84555435180664,,,,785.0,33,2025-04-21 19:39:13,0.0,49.7,6.34,1,100.0,20,149,1445,57,148,14841.0,3.0,57.0,676.0,0.0,32.0,32.0,0.0,3521.0,1298
1745264354,1.586666666666667,0.72,0.04,1.437,0,2200.40991,0,0.0,0.0,678,114,0.0,631.20001,0,0.0,0,0,0,0.0,1299,54,0.0,119,182275,walking,57,2200.41,631.2,1.437,0.0,148,422648064,-984247943,105,32.77094650268555,,,,780.0,33,2025-04-21 19:39:14,0.0,48.7,6.25,1,100.0,20,149,1445,57,148,14841.0,3.0,57.0,678.0,0.0,32.0,32.0,0.0,3521.0,1299
1745264355,1.5466666666666666,0.72,0.04,1.437,0,2202.11011,0,0.0,0.0,678,114,0.0,631.20001,0,0.0,0,0,0,0.0,1300,54,0.0,116,182377,walking,57,2202.11,631.2,1.437,0.0,148,422648000,-984248152,115,30.03014373779297,,,,766.0,32,2025-04-21 19:39:15,0.0,48.7,6.43,1,100.0,20,148,1445,57,148,14841.0,3.0,57.0,678.0,0.0,32.0,32.0,0.0,3449.0,1300
1745264356,1.56,0.72,0.04,1.428,0,2203.87988,0,0.0,0.0,678,114,0.0,631.0,0,0.0,0,0,0,0.0,1301,54,0.0,117,182479,walking,57,2203.88,631.0,1.428,0.0,148,422647958,-984248366,124,28.015918731689453,,,,770.0,32,2025-04-21 19:39:16,0.0,49.7,6.53,1,100.0,20,148,1436,57,148,14841.0,3.0,57.0,678.0,0.0,32.0,32.0,0.0,3449.0,1301
1745264357,1.5333333333333334,0.72,0.0266666666666666,1.428,0,2205.51001,0,0.0,0.0,680,114,0.0,631.0,0,0.0,0,0,0,0.0,1302,54,0.0,115,182586,walking,57,2205.51,631.0,1.428,0.0,147,422647892,-984248578,133,26.683029174804688,,,,770.0,33,2025-04-21 19:39:17,0.0,53.5,6.53,1,100.0,20,148,1436,57,147,14841.0,2.0,57.0,680.0,0.0,32.0,32.0,0.0,3449.0,1302
1745264358,1.52,0.72,0.0133333333333333,1.437,0,2207.02002,0,0.0,0.0,682,114,0.0,630.79999,0,0.0,0,0,0,0.0,1303,54,0.0,114,182697,walking,57,2207.02,630.8,1.437,0.0,147,422647847,-984248773,126,28.80088996887207,,,,773.0,33,2025-04-21 19:39:18,0.0,55.5,6.71,1,,20,148,1445,57,147,14841.0,1.0,57.0,682.0,0.0,32.0,32.0,0.0,3449.0,1303
1745264359,1.5066666666666666,0.72,0.0,1.446,0,2208.69995,0,0.0,0.0,682,114,0.0,630.79999,0,0.0,0,0,0,0.0,1304,54,0.0,113,182809,walking,57,2208.7,630.8,1.446,0.0,147,422647758,-984248962,127,29.389089584350586,,,,782.0,32,2025-04-21 19:39:19,0.0,55.5,6.71,1,100.0,20,147,1454,57,147,14841.0,0.0,57.0,682.0,0.0,32.0,32.0,0.0,3449.0,1304
1745264360,1.5066666666666666,0.72,0.0,1.456,0,2210.25,0,0.0,0.0,682,114,0.0,630.79999,0,0.0,0,0,0,0.0,1305,54,0.0,113,182921,walking,57,2210.25,630.8,1.456,0.0,144,422647688,-984249136,118,31.95968246459961,,,,790.0,33,2025-04-21 19:39:20,0.0,55.5,6.71,1,100.0,20,147,1464,57,144,14841.0,0.0,57.0,682.0,0.0,32.0,32.0,0.0,3284.0,1305
1745264361,1.4933333333333334,0.72,0.0,1.456,0,2211.73999,0,0.0,0.0,682,114,0.0,630.59998,0,0.0,0,0,0,0.0,1306,54,0.0,112,183033,walking,57,2211.74,630.5999999999999,1.456,0.0,143,422647635,-984249307,110,34.73731231689453,,,,792.0,33,2025-04-21 19:39:21,0.0,55.5,6.71,1,100.0,20,145,1464,57,143,14841.0,0.0,57.0,682.0,0.0,32.0,32.0,0.0,3284.0,1306
1745264362,1.48,0.72,0.0,1.465,0,2212.84009,0,0.0,0.0,680,114,0.0,630.59998,0,0.0,0,0,0,0.0,1307,54,0.0,111,183145,walking,57,2212.84,630.5999999999999,1.465,0.0,143,422647602,-984249493,107,35.46805953979492,,,,802.0,33,2025-04-21 19:39:22,0.0,55.5,6.71,1,100.0,20,144,1473,57,143,14841.0,0.0,57.0,680.0,0.0,32.0,32.0,0.0,3284.0,1307
1745264363,1.48,0.72,0.0,1.465,0,2214.1499,0,0.0,0.0,680,114,0.0,630.59998,0,0.0,0,0,0,0.0,1308,54,0.0,111,183256,walking,56,2214.15,630.5999999999999,1.465,0.5,143,422647526,-984249644,107,35.347686767578125,,,,802.0,33,2025-04-21 19:39:23,0.0,55.5,6.62,1,100.0,20,142,1473,57,143,14841.0,0.0,57.0,680.0,0.0,32.0,32.0,0.0,3284.0,1308
1745264364,1.4666666666666666,0.72,0.0,1.465,0,2215.12012,0,0.0,0.0,678,114,0.0,630.59998,0,0.0,0,0,0,0.0,1309,54,0.0,110,183365,walking,56,2215.12,630.5999999999999,1.465,0.5,142,422647500,-984249800,100,37.810855865478516,,,,789.0,33,2025-04-21 19:39:24,0.0,54.5,6.71,1,100.0,20,143,1473,57,142,14841.0,0.0,57.0,678.0,0.0,32.0,32.0,0.0,3213.0,1309
1745264365,1.4666666666666666,0.72,0.0,1.456,0,2216.25,0,0.0,0.0,678,114,0.0,630.59998,0,0.0,0,0,0,0.0,1310,54,0.0,110,183474,walking,57,2216.25,630.5999999999999,1.456,0.0,142,422647449,-984249952,100,37.72540283203125,,,,773.0,33,2025-04-21 19:39:25,0.0,54.5,6.71,1,100.0,20,142,1464,57,142,14841.0,0.0,57.0,678.0,0.0,32.0,32.0,0.0,3213.0,1310
1745264366,1.4666666666666666,0.72,0.0,1.456,0,2217.31006,0,0.0,0.0,674,114,0.0,630.59998,0,0.0,0,0,0,0.0,1311,54,0.0,110,183581,walking,57,2217.31,630.5999999999999,1.456,0.0,141,422647386,-984250086,99,37.61792755126953,,,,746.0,33,2025-04-21 19:39:26,0.0,53.5,6.81,1,100.0,20,142,1464,57,141,14841.0,0.0,57.0,674.0,0.0,32.0,32.0,0.0,3213.0,1311
1745264367,1.4666666666666666,0.72,0.0,1.437,0,2218.36011,0,0.0,0.0,672,114,0.0,630.59998,0,0.0,0,0,0,0.0,1312,54,0.0,110,183688,walking,57,2218.36,630.5999999999999,1.437,0.5,141,422647326,-984250195,92,39.2413444519043,,,,684.0,33,2025-04-21 19:39:27,0.0,53.5,7.12,1,100.0,20,142,1445,57,141,14841.0,0.0,57.0,672.0,0.0,32.0,32.0,0.0,3213.0,1312
1745264368,1.4666666666666666,0.72,0.0,1.428,0,2219.44995,0,0.0,0.0,672,114,0.0,630.59998,0,0.0,0,0,0,0.0,1313,54,0.0,110,183795,walking,57,2219.45,630.5999999999999,1.428,0.5,140,422647266,-984250325,91,39.19368362426758,,,,696.0,33,2025-04-21 19:39:28,0.0,54.5,7.21,1,100.0,20,141,1402,57,140,14841.0,0.0,57.0,672.0,0.0,32.0,32.0,0.0,3213.0,1313
1745264369,1.4666666666666666,0.72,0.0133333333333333,1.409,0,2220.71997,0,0.0,0.0,668,114,0.0,630.59998,0,0.0,0,0,0,0.0,1314,54,0.0,110,183901,walking,57,2220.72,630.5999999999999,1.409,0.0,140,422647208,-984250458,90,39.364933013916016,,,,683.0,33,2025-04-21 19:39:29,0.0,54.5,7.31,1,100.0,20,141,1384,57,140,14841.0,1.0,57.0,668.0,0.0,32.0,32.0,0.0,3213.0,1314
1745264370,1.4933333333333334,0.72,0.0133333333333333,1.4,0,2221.80005,0,0.0,0.0,670,114,0.0,630.59998,0,0.0,0,0,0,0.0,1315,54,0.0,112,184005,walking,57,2221.8,630.5999999999999,1.4,0.0,139,422647146,-984250582,89,39.4887580871582,,,,669.0,33,2025-04-21 19:39:30,0.0,53.5,7.59,1,100.0,20,140,1374,57,139,14841.0,1.0,57.0,670.0,0.0,32.0,32.0,0.0,3087.0,1315
1745264371,1.4933333333333334,0.72,0.0133333333333333,1.39,0,2223.07007,0,0.0,0.0,670,114,0.0,630.59998,0,0.0,0,0,0,0.0,1316,54,0.0,112,184110,walking,57,2223.07,630.5999999999999,1.39,0.5,139,422647076,-984250723,89,39.933876037597656,,,,668.0,33,2025-04-21 19:39:31,0.0,54.5,7.68,1,100.0,20,140,1365,57,139,14841.0,1.0,57.0,670.0,0.0,32.0,32.0,0.0,3087.0,1316
1745264372,1.5066666666666666,0.72,0.0133333333333333,1.381,0,2224.61011,0,0.0,0.0,668,114,0.0,630.59998,0,0.0,0,0,0,0.0,1317,54,0.0,113,184216,walking,57,2224.61,630.5999999999999,1.381,0.5,138,422646991,-984250898,89,40.71992874145508,,,,666.0,33,2025-04-21 19:39:32,0.0,55.5,7.9,1,100.0,20,139,1356,57,138,14841.0,1.0,57.0,668.0,0.0,32.0,32.0,0.0,3087.0,1317
1745264373,1.5066666666666666,0.72,0.0133333333333333,1.372,0,2226.47998,0,0.0,0.0,668,114,0.0,630.40002,0,0.0,0,0,0,0.0,1318,54,0.0,113,184321,walking,57,2226.48,630.4000000000001,1.372,0.0,138,422646891,-984251078,89,40.98200225830078,,,,674.0,33,2025-04-21 19:39:33,0.0,55.5,7.81,1,100.0,20,139,1347,57,138,14841.0,1.0,57.0,668.0,0.0,32.0,32.0,0.0,3087.0,1318
1745264374,1.52,0.72,0.0133333333333333,1.372,0,2228.31006,0,0.0,0.0,668,114,0.0,630.40002,0,0.0,0,0,0,0.0,1319,54,0.0,114,184423,walking,56,2228.31,630.4000000000001,1.372,0.5,138,422646767,-984251264,97,37.617584228515625,,,,693.0,33,2025-04-21 19:39:34,0.0,53.5,7.5,1,100.0,20,138,1347,57,138,14841.0,1.0,57.0,668.0,0.0,32.0,32.0,0.0,3003.0,1319
1745264375,1.52,0.72,0.0133333333333333,1.372,0,2230.33008,0,0.0,0.0,670,114,0.0,630.40002,0,0.0,0,0,0,0.0,1320,54,0.0,114,184525,walking,57,2230.33,630.4000000000001,1.372,0.0,137,422646662,-984251481,104,34.74882888793945,,,,702.0,33,2025-04-21 19:39:35,0.0,52.5,7.5,1,100.0,20,138,1347,57,137,14841.0,1.0,57.0,670.0,0.0,32.0,32.0,0.0,3003.0,1320
1745264376,1.5333333333333334,0.72,0.0133333333333333,1.381,0,2232.15991,0,0.0,0.0,672,114,0.0,630.59998,0,0.0,0,0,0,0.0,1321,54,0.0,115,184630,walking,57,2232.16,630.5999999999999,1.381,0.0,137,422646556,-984251700,104,34.39159393310547,,,,727.0,33,2025-04-21 19:39:36,0.0,53.5,7.4,1,,20,137,1356,57,137,11866.0,1.0,57.0,672.0,0.0,32.0,32.0,0.0,3003.0,1321
1745264377,1.52,0.72,0.0133333333333333,1.39,0,2233.71997,0,0.0,0.0,668,114,0.0,630.59998,0,0.0,0,0,0,0.0,1322,54,0.0,114,184739,walking,57,2233.72,630.5999999999999,1.39,0.5,137,422646476,-984251875,104,34.17548370361328,,,,748.0,33,2025-04-21 19:39:37,0.0,54.5,7.31,1,100.0,20,137,1365,57,137,11866.0,1.0,57.0,668.0,0.0,32.0,32.0,0.0,3003.0,1322
1745264378,1.5066666666666666,0.72,0.0133333333333333,1.409,0,2235.61011,0,0.0,0.0,668,114,0.0,630.59998,0,0.0,0,0,0,0.0,1323,54,0.0,113,184850,walking,57,2235.61,630.5999999999999,1.409,0.5,137,422646379,-984252089,104,34.12537384033203,,,,867.0,33,2025-04-21 19:39:38,0.0,54.5,6.81,1,100.0,20,137,1384,57,137,11866.0,1.0,57.0,668.0,0.0,32.0,32.0,0.0,3003.0,1323
1745264379,1.5066666666666666,0.72,0.0133333333333333,1.418,0,2237.59009,0,0.0,0.0,668,114,0.0,630.59998,0,0.0,0,0,0,0.0,1324,54,0.0,113,184960,walking,57,2237.59,630.5999999999999,1.418,0.0,136,422646245,-984252293,97,37.008445739746094,,,,855.0,33,2025-04-21 19:39:39,0.0,53.5,6.81,1,100.0,20,137,1393,57,136,11866.0,1.0,57.0,668.0,0.0,32.0,32.0,0.0,2986.0,1324
1745264380,1.5066666666666666,0.72,0.0133333333333333,1.428,0,2239.48999,0,0.0,0.0,668,114,0.0,630.59998,0,0.0,0,0,0,0.0,1325,54,0.0,113,185071,walking,57,2239.49,630.5999999999999,1.428,0.0,136,422646140,-984252504,98,37.2293815612793,,,,843.0,33,2025-04-21 19:39:40,0.0,53.5,6.81,1,100.0,20,137,1402,57,136,11866.0,1.0,57.0,668.0,0.0,32.0,32.0,0.0,2986.0,1325
1745264381,1.4933333333333334,0.72,0.0133333333333333,1.428,0,2241.07007,0,0.0,0.0,666,114,0.0,630.59998,0,0.0,0,0,0,0.0,1326,54,0.0,112,185184,walking,57,2241.07,630.5999999999999,1.428,0.5,134,422646040,-984252660,99,37.42409133911133,,,,848.0,33,2025-04-21 19:39:41,0.0,53.5,6.62,1,100.0,20,136,1402,57,134,11866.0,1.0,57.0,666.0,0.0,32.0,32.0,0.0,2986.0,1326
1745264382,1.4933333333333334,0.72,0.0133333333333333,1.446,0,2242.58008,0,0.0,0.0,666,114,0.0,630.59998,0,0.0,0,0,0,0.0,1327,54,0.0,112,185297,walking,57,2242.58,630.5999999999999,1.446,0.5,134,422645923,-984252817,101,37.31899642944336,,,,846.0,33,2025-04-21 19:39:42,0.0,52.5,6.43,1,100.0,20,135,1420,57,134,11866.0,1.0,57.0,666.0,0.0,32.0,32.0,0.0,2986.0,1327
1745264383,1.4933333333333334,0.72,0.0266666666666666,1.456,0,2244.04004,0,0.0,0.0,668,114,0.0,630.59998,0,0.0,0,0,0,0.0,1328,54,0.0,112,185411,walking,57,2244.04,630.5999999999999,1.456,0.5,134,422645829,-984252980,101,37.19342803955078,,,,847.0,33,2025-04-21 19:39:43,0.0,52.5,6.43,1,100.0,20,134,1429,57,134,11866.0,2.0,57.0,668.0,0.0,32.0,32.0,0.0,2986.0,1328
1745264384,1.48,0.72,0.0266666666666666,1.465,0,2245.29004,0,0.0,0.0,670,114,0.0,630.40002,0,0.0,0,0,0,0.0,1329,54,0.0,111,185524,walking,57,2245.29,630.4000000000001,1.465,0.5,135,422645767,-984253118,102,37.0274772644043,,,,843.0,33,2025-04-21 19:39:44,0.0,52.5,6.34,1,100.0,20,134,1439,57,135,11866.0,2.0,57.0,670.0,0.0,32.0,32.0,0.0,2986.0,1329
1745264385,1.48,0.72,0.0266666666666666,1.465,0,2246.1499,0,0.0,0.0,666,114,0.0,630.40002,0,0.0,0,0,0,0.0,1330,54,0.0,111,185636,walking,57,2246.15,630.4000000000001,1.465,0.5,135,422645695,-984253229,94,39.74851608276367,,,,832.0,33,2025-04-21 19:39:45,0.0,52.5,6.25,1,100.0,20,134,1439,57,135,11866.0,2.0,57.0,666.0,0.0,32.0,32.0,0.0,2975.0,1330
1745264386,1.48,0.72,0.0266666666666666,1.465,0,2246.94995,0,0.0,0.0,662,114,0.0,630.40002,0,0.0,0,0,0,0.0,1331,54,0.0,111,185747,walking,57,2246.95,630.4000000000001,1.465,0.5,134,422645650,-984253323,94,39.37876892089844,,,,817.0,33,2025-04-21 19:39:46,0.0,51.7,6.25,1,100.0,20,135,1439,57,134,11866.0,2.0,57.0,662.0,0.0,32.0,32.0,0.0,2975.0,1331
1745264387,1.48,0.72,0.0266666666666666,1.446,0,2248.09009,0,0.0,0.0,662,114,0.0,630.40002,0,0.0,0,0,0,0.0,1332,54,0.0,111,185856,walking,57,2248.09,630.4000000000001,1.446,0.5,133,422645569,-984253457,94,39.13761901855469,,,,785.0,33,2025-04-21 19:39:47,0.0,51.7,6.43,1,100.0,20,135,1420,57,133,11071.0,2.0,57.0,662.0,0.0,32.0,32.0,0.0,2975.0,1332
1745264388,1.4933333333333334,0.72,0.0133333333333333,1.446,0,2249.13989,0,0.0,0.0,664,114,0.0,630.40002,0,0.0,0,0,0,0.0,1333,54,0.0,112,185964,walking,57,2249.14,630.4000000000001,1.446,0.5,133,422645503,-984253581,93,38.803497314453125,,,,668.0,33,2025-04-21 19:39:48,0.0,51.7,6.62,1,100.0,20,133,1420,57,133,7679.0,1.0,57.0,664.0,0.0,32.0,32.0,0.0,2975.0,1333
1745264389,1.5066666666666666,0.72,0.0133333333333333,1.437,0,2250.47998,0,0.0,0.0,664,114,0.0,630.40002,0,0.0,0,0,0,0.0,1334,54,0.0,113,186071,walking,57,2250.48,630.4000000000001,1.437,0.5,132,422645413,-984253695,92,38.535743713378906,,,,664.0,33,2025-04-21 19:39:49,0.0,51.7,6.71,1,100.0,20,133,1411,57,132,7654.0,1.0,57.0,664.0,0.0,32.0,32.0,0.0,2975.0,1334
1745264390,1.5066666666666666,0.72,0.0133333333333333,1.428,0,2251.46997,0,0.0,0.0,662,114,0.0,630.40002,0,0.0,0,0,0,0.0,1335,54,0.0,113,186177,walking,57,2251.47,630.4000000000001,1.428,0.5,132,422645358,-984253814,91,38.23952102661133,,,,663.0,33,2025-04-21 19:39:50,0.0,51.7,6.9,1,100.0,20,132,1402,57,132,7297.0,1.0,57.0,662.0,0.0,32.0,32.0,0.0,2928.0,1335
1745264391,1.4933333333333334,0.72,0.0133333333333333,1.418,0,2252.69995,0,0.0,0.0,664,114,0.0,630.20001,0,0.0,0,0,0,0.0,1336,54,0.0,112,186282,walking,57,2252.7,630.2,1.418,0.5,132,422645287,-984253952,89,38.127811431884766,,,,660.0,33,2025-04-21 19:39:51,0.0,51.7,7.31,1,100.0,20,132,1393,57,132,6757.0,1.0,57.0,664.0,0.0,32.0,32.0,0.0,2928.0,1336
1745264392,1.5066666666666666,0.72,0.0133333333333333,1.409,0,2253.93994,0,0.0,0.0,664,114,0.0,630.40002,0,0.0,0,0,0,0.0,1337,54,0.0,113,186389,walking,58,2253.94,630.4000000000001,1.409,0.0,132,422645216,-984254081,88,38.32518005371094,,,,663.0,33,2025-04-21 19:39:52,0.0,53.5,7.59,1,100.0,20,132,1384,57,132,6650.0,1.0,57.0,664.0,0.0,32.0,32.0,0.0,2928.0,1337
1745264393,1.5333333333333334,0.72,0.0133333333333333,1.4,0,2255.61011,0,0.0,0.0,664,114,0.0,630.40002,0,0.0,0,0,0,0.0,1338,54,0.0,115,186510,walking,57,2255.61,630.4000000000001,1.4,0.5,132,422645109,-984254243,89,39.85127639770508,,,,666.0,33,2025-04-21 19:39:53,0.0,64.2,7.81,1,,20,132,1390,57,132,6548.0,1.0,57.0,664.0,0.0,32.0,32.0,0.0,2928.0,1338
1745264394,1.52,0.72,0.0,1.39,0,2257.15991,0,0.0,0.0,662,114,0.0,630.40002,0,0.0,0,0,0,0.0,1339,54,0.0,114,186627,walking,57,2257.16,630.4000000000001,1.39,0.0,132,422645010,-984254408,93,39.885623931884766,,,,677.0,33,2025-04-21 19:39:54,2.8072328567504883,62.5,7.9,1,100.0,20,132,1381,57,132,6537.0,0.0,57.0,662.0,0.0,32.0,32.0,0.0,2928.0,1339
1745264395,1.5066666666666666,0.72,0.0,1.39,0,2258.94995,0,0.0,0.0,664,114,0.0,630.20001,0,0.0,0,0,0,0.0,1340,54,0.0,113,186740,walking,56,2258.95,630.2,1.39,0.5,131,422644890,-984254598,95,40.84550476074219,,,,699.0,33,2025-04-21 19:39:55,2.7747857570648193,60.5,7.81,1,100.0,20,132,1381,57,131,6486.0,0.0,57.0,664.0,0.0,32.0,32.0,0.0,2818.0,1340
1745264396,1.4933333333333334,0.72,0.0,1.39,0,2260.86011,0,0.0,0.0,668,114,0.0,630.40002,0,0.0,0,0,0,0.0,1341,54,0.0,112,186849,walking,56,2260.86,630.4000000000001,1.39,0.5,130,422644754,-984254771,97,40.90216064453125,,,,710.0,33,2025-04-21 19:39:56,4.316327095031738,57.5,7.59,1,100.0,20,132,1381,57,130,6486.0,0.0,57.0,668.0,0.0,32.0,32.0,0.0,2818.0,1341
1745264397,1.4933333333333334,0.72,0.0,1.39,0,2262.93994,0,0.0,0.0,668,114,0.0,630.40002,0,0.0,0,0,0,0.0,1342,54,0.0,112,186944,walking,56,2262.94,630.4000000000001,1.39,0.0,130,422644602,-984254975,101,38.61216354370117,,,,845.0,33,2025-04-21 19:39:57,8.584033012390137,46.7,7.12,1,,20,130,1381,57,130,6537.0,0.0,57.0,668.0,0.0,32.0,32.0,0.0,2818.0,1342
1745264398,1.48,0.72,0.0,1.4,0,2264.81006,0,0.0,0.0,668,114,0.0,630.40002,0,0.0,0,0,0,0.0,1343,54,0.0,111,187039,walking,55,2264.81,630.4000000000001,1.4,0.5,129,422644465,-984255135,105,35.15993118286133,,,,845.0,33,2025-04-21 19:39:58,13.173945426940918,45.7,7.12,1,100.0,20,130,1390,57,129,6548.0,0.0,57.0,668.0,0.0,32.0,32.0,0.0,2818.0,1343
1745264399,1.44,0.72,0.0,1.409,0,2266.16992,0,0.0,0.0,678,114,0.0,630.40002,0,0.0,0,0,0,0.0,1344,54,0.0,108,187138,walking,55,2266.17,630.4000000000001,1.409,0.5,127,422644360,-984255295,103,33.79201889038086,,,,879.0,33,2025-04-21 19:39:59,13.642736434936523,47.7,6.53,1,100.0,20,129,1380,57,127,6548.0,0.0,57.0,678.0,0.0,32.0,32.0,0.0,2745.0,1344
1745264400,1.4266666666666667,0.72,0.0,1.428,0,2267.62012,0,0.0,0.0,684,112,0.0,630.20001,0,0.0,0,0,0,0.0,1345,54,0.0,107,187238,walking,55,2267.62,630.2,1.428,0.5,126,422644274,-984255457,102,32.628944396972656,,,,885.0,33,2025-04-21 19:40:00,13.798055648803711,47.7,6.43,1,100.0,20,128,1398,57,126,6650.0,0.0,56.0,684.0,0.0,32.0,32.0,0.0,2745.0,1345
1745264401,1.4,0.72,0.0,1.437,0,2268.82007,0,0.0,0.0,684,112,0.0,630.20001,0,0.0,0,0,0,0.0,1346,54,0.0,105,187339,walking,55,2268.82,630.2,1.437,0.5,127,422644199,-984255597,100,32.16438674926758,,,,877.0,33,2025-04-21 19:40:01,12.53860092163086,48.7,6.25,1,100.0,20,127,1408,56,127,6650.0,0.0,56.0,684.0,0.0,32.0,32.0,0.0,2745.0,1346
1745264402,1.3866666666666667,0.72,0.0,1.437,0,2269.90991,0,0.0,0.0,688,112,0.0,630.20001,0,0.0,0,0,0,0.0,1347,54,0.0,104,187440,walking,55,2269.91,630.2,1.437,0.5,129,422644118,-984255704,96,33.63377380371094,,,,850.0,33,2025-04-21 19:40:02,8.38283634185791,48.7,6.12,1,100.0,20,127,1408,56,129,6757.0,0.0,56.0,688.0,0.0,32.0,32.0,0.0,2745.0,1347
1745264403,1.3866666666666667,0.72,0.0,1.437,0,2270.83008,0,0.0,0.0,694,112,0.0,630.20001,0,0.0,0,0,0,0.0,1348,54,0.0,104,187540,walking,55,2270.83,630.2,1.437,0.5,129,422644067,-984255799,91,35.59697341918945,,,,740.0,33,2025-04-21 19:40:03,3.2153358459472656,48.7,6.12,1,100.0,20,128,1408,56,129,7046.0,0.0,56.0,694.0,0.0,32.0,32.0,0.0,2745.0,1348
1745264404,1.36,0.72,0.0,1.437,0,2271.88989,0,0.0,0.0,696,110,0.0,630.20001,0,0.0,0,0,0,0.0,1349,54,0.0,102,187638,walking,55,2271.89,630.2,1.437,0.5,129,422644017,-984255889,87,36.78212356567383,,,,802.0,33,2025-04-21 19:40:04,0.0,48.7,6.12,1,100.0,20,129,1408,56,129,7090.0,0.0,55.0,696.0,0.0,32.0,32.0,0.0,2735.0,1349
1745264405,1.346666666666667,0.72,0.0,1.428,0,2272.97998,0,0.0,0.0,700,110,0.0,630.20001,0,0.0,0,0,0,0.0,1350,54,0.0,101,187736,walking,55,2272.98,630.2,1.428,0.5,129,422643929,-984256002,87,36.91581344604492,,,,772.0,33,2025-04-21 19:40:05,0.0,48.7,6.12,1,100.0,20,128,1398,56,129,7196.0,0.0,55.0,700.0,0.0,32.0,32.0,0.0,2735.0,1350
1745264406,1.346666666666667,0.72,0.0,1.418,0,2274.41992,0,0.0,0.0,700,110,0.0,630.20001,0,0.0,0,0,0,0.0,1351,54,0.0,101,187833,walking,55,2274.42,630.2,1.418,0.5,129,422643821,-984256167,86,36.91329574584961,,,,763.0,33,2025-04-21 19:40:06,0.0,48.7,6.25,1,100.0,20,129,1389,56,129,7297.0,0.0,55.0,700.0,0.0,32.0,32.0,0.0,2735.0,1351
1745264407,1.346666666666667,0.72,0.0,1.409,0,2275.92993,0,0.0,0.0,700,110,0.0,630.20001,0,0.0,0,0,0,0.0,1352,54,0.0,101,187930,walking,55,2275.93,630.2,1.409,0.5,129,422643712,-984256342,86,36.95467758178711,,,,730.0,33,2025-04-21 19:40:07,0.0,48.7,6.43,1,100.0,20,129,1380,56,129,7303.0,0.0,55.0,700.0,0.0,32.0,32.0,0.0,2735.0,1352
1745264408,1.3333333333333333,0.7066666666666667,0.0,1.4,0,2277.6001,0,0.0,0.0,700,110,0.0,630.20001,0,0.0,0,0,0,0.0,1353,53,0.0,100,188027,walking,55,2277.6,630.2,1.4,0.5,128,422643594,-984256512,86,37.194095611572266,,,,723.0,33,2025-04-21 19:40:08,0.0,48.7,6.43,1,100.0,20,129,1369,56,128,65527.0,0.0,55.0,700.0,0.0,32.0,32.0,0.0,2735.0,1353
