Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1745264113,1.6933333333333334,0.7333333333333333,0.013333333333333334,1.521,0,1756.70996,0,0,0,640,118,0,631.59998,0,0,0,0,0,0
1745264114,1.6933333333333334,0.7333333333333333,0.013333333333333334,1.521,0,1758.10999,0,0,0,642,118,0,631.59998,0,0,0,0,0,0
1745264115,1.68,0.7333333333333333,0.013333333333333334,1.521,0,1759.25,0,0,0,642,118,0,631.59998,0,0,0,0,0,0
1745264116,1.6933333333333334,0.7333333333333333,0.013333333333333334,1.512,0,1761.17004,0,0,0,642,118,0,631.79999,0,0,0,0,0,0
1745264117,1.68,0.7333333333333333,0.013333333333333334,1.512,0,1762.31995,0,0,0,640,118,0,632,0,0,0,0,0,0
1745264118,1.6666666666666667,0.7333333333333333,0.013333333333333334,1.512,0,1763.37,0,0,0,640,118,0,632,0,0,0,0,0,0
1745264119,1.6666666666666667,0.7333333333333333,0.013333333333333334,1.503,0,1765.04004,0,0,0,640,118,0,632,0,0,0,0,0,0
1745264120,1.6666666666666667,0.7333333333333333,0.013333333333333334,1.503,0,1766.28003,0,0,0,640,118,0,631.79999,0,0,0,0,0,0
1745264121,1.6666666666666667,0.7333333333333333,0.013333333333333334,1.503,0,1767.79004,0,0,0,640,118,0,631.59998,0,0,0,0,0,0
1745264122,1.6666666666666667,0.7333333333333333,0.013333333333333334,1.493,0,1768.79004,0,0,0,638,118,0,631.59998,0,0,0,0,0,0
1745264123,1.6666666666666667,0.7333333333333333,0.02666666666666667,1.493,0,1769.92004,0,0,0,638,118,0,631.59998,0,0,0,0,0,0
1745264124,1.6666666666666667,0.7333333333333333,0.02666666666666667,1.475,0,1771.81006,0,0,0,638,118,0,631.59998,0,0,0,0,0,0
1745264125,1.6533333333333333,0.7333333333333333,0.02666666666666667,1.475,0,1773.17004,0,0,0,638,118,0,631.59998,0,0,0,0,0,0
1745264126,1.6533333333333333,0.7333333333333333,0.02666666666666667,1.474,0,1774.62,0,0,0,640,118,0,631.59998,0,0,0,0,0,0
1745264127,1.6533333333333333,0.7333333333333333,0.02666666666666667,1.474,0,1776.93005,0,0,0,642,118,0,631.59998,0,0,0,0,0,0
1745264128,1.6533333333333333,0.7333333333333333,0.013333333333333334,1.474,0,1778.54004,0,0,0,642,118,0,631.59998,0,0,0,0,0,0
1745264129,1.6533333333333333,0.7333333333333333,0.013333333333333334,1.474,0,1780.71997,0,0,0,646,118,0,631.59998,0,0,0,0,0,0
1745264130,1.64,0.7333333333333333,0.013333333333333334,1.493,0,1782.81006,0,0,0,646,116,0,631.59998,0,0,0,0,0,0
1745264131,1.64,0.72,0.013333333333333334,1.512,0,1784.64001,0,0,0,652,116,0,631.59998,0,0,0,0,0,0
1745264132,1.6266666666666667,0.72,0.02666666666666667,1.512,0,1786.31006,0,0,0,658,116,0,631.59998,0,0,0,0,0,0
1745264133,1.6266666666666667,0.72,0.013333333333333334,1.521,0,1787.85999,0,0,0,660,116,0,631.59998,0,0,0,0,0,0
1745264134,1.6266666666666667,0.72,0.013333333333333334,1.53,0,1789.67004,0,0,0,658,116,0,631.59998,0,0,0,0,0,0
1745264135,1.6266666666666667,0.72,0.013333333333333334,1.53,0,1791.42004,0,0,0,658,116,0,631.59998,0,0,0,0,0,0
1745264136,1.6266666666666667,0.72,0.013333333333333334,1.54,0,1793.25,0,0,0,660,116,0,631.79999,0,0,0,0,0,0
1745264137,1.6133333333333333,0.72,0.013333333333333334,1.54,0,1794.81995,0,0,0,660,116,0,631.79999,0,0,0,0,0,0
1745264138,1.6133333333333333,0.7333333333333333,0.013333333333333334,1.549,0,1796.47998,0,0,0,656,116,0,631.79999,0,0,0,0,0,0
1745264139,1.6,0.7333333333333333,0.013333333333333334,1.558,0,1798.33997,0,0,0,656,118,0,631.79999,0,0,0,0,0,0
1745264140,1.6133333333333333,0.7333333333333333,0,1.558,0,1800.23999,0,0,0,652,118,0,631.79999,0,0,0,0,0,0
1745264141,1.6266666666666667,0.7333333333333333,0.013333333333333334,1.568,0,1801.62,0,0,0,646,118,0,631.79999,0,0,0,0,0,0
1745264142,1.6133333333333333,0.7333333333333333,0.013333333333333334,1.568,0,1803.45996,0,0,0,646,118,0,631.59998,0,0,0,0,0,0
1745264143,1.6266666666666667,0.7333333333333333,0.013333333333333334,1.577,0,1805.06995,0,0,0,648,118,0,631.59998,0,0,0,0,0,0
1745264144,1.6266666666666667,0.7333333333333333,0.013333333333333334,1.577,0,1806.79004,0,0,0,648,118,0,631.59998,0,0,0,0,0,0
1745264145,1.6266666666666667,0.7333333333333333,0.013333333333333334,1.586,0,1808.56006,0,0,0,644,118,0,631.59998,0,0,0,0,0,0
1745264146,1.6133333333333333,0.7333333333333333,0.013333333333333334,1.586,0,1809.98999,0,0,0,644,118,0,631.59998,0,0,0,0,0,0
1745264147,1.6,0.7333333333333333,0.013333333333333334,1.596,0,1811.73999,0,0,0,644,118,0,631.59998,0,0,0,0,0,0
1745264148,1.6133333333333333,0.7333333333333333,0.013333333333333334,1.596,0,1813.33997,0,0,0,644,118,0,631.59998,0,0,0,0,0,0
1745264149,1.6133333333333333,0.7333333333333333,0.013333333333333334,1.596,0,1814.68994,0,0,0,644,118,0,631.59998,0,0,0,0,0,0
1745264150,1.6133333333333333,0.7333333333333333,0.013333333333333334,1.596,0,1816.22998,0,0,0,642,118,0,631.79999,0,0,0,0,0,0
1745264151,1.64,0.7333333333333333,0.013333333333333334,1.596,0,1817.67004,0,0,0,646,118,0,631.79999,0,0,0,0,0,0
1745264152,1.64,0.7333333333333333,0.013333333333333334,1.596,0,1818.95996,0,0,0,646,118,0,631.59998,0,0,0,0,0,0
1745264153,1.64,0.7333333333333333,0,1.596,0,1820.68005,0,0,0,646,118,0,631.59998,0,0,0,0,0,0
1745264154,1.64,0.7333333333333333,0,1.596,0,1822.28003,0,0,0,644,118,0,631.59998,0,0,0,0,0,0
1745264155,1.6533333333333333,0.7333333333333333,0,1.586,0,1823.56006,0,0,0,644,118,0,631.59998,0,0,0,0,0,0
1745264156,1.6666666666666667,0.7333333333333333,0,1.586,0,1824.75,0,0,0,644,118,0,631.40002,0,0,0,0,0,0
1745264157,1.68,0.7333333333333333,0,1.586,0,1826.06995,0,0,0,642,118,0,631.40002,0,0,0,0,0,0
1745264158,1.6666666666666667,0.7333333333333333,0.013333333333333334,1.586,0,1827.14001,0,0,0,644,118,0,631.40002,0,0,0,0,0,0
1745264159,1.6666666666666667,0.7333333333333333,0.013333333333333334,1.577,0,1828.07996,0,0,0,644,118,0,631.40002,0,0,0,0,0,0
1745264160,1.6533333333333333,0.7333333333333333,0.013333333333333334,1.577,0,1830.40002,0,0,0,644,118,0,631.40002,0,0,0,0,0,0
1745264161,1.6533333333333333,0.7333333333333333,0.013333333333333334,1.568,0,1831.78003,0,0,0,644,118,0,631.40002,0,0,0,0,0,0
1745264162,1.64,0.7333333333333333,0.013333333333333334,1.568,0,1833.48999,0,0,0,646,118,0,631.59998,0,0,0,0,0,0
1745264163,1.6266666666666667,0.7333333333333333,0.013333333333333334,1.577,0,1834.53003,0,0,0,646,118,0,631.59998,0,0,0,0,0,0
1745264164,1.6266666666666667,0.7333333333333333,0.013333333333333334,1.577,0,1835.93994,0,0,0,648,116,0,631.59998,0,0,0,0,0,0
1745264165,1.64,0.7333333333333333,0.013333333333333334,1.568,0,1837.28003,0,0,0,650,116,0,631.79999,0,0,0,0,0,0
1745264166,1.6266666666666667,0.72,0.013333333333333334,1.568,0,1838.91003,0,0,0,650,116,0,632,0,0,0,0,0,0
1745264167,1.6266666666666667,0.72,0.013333333333333334,1.568,0,1841.06006,0,0,0,654,116,0,632,0,0,0,0,0,0
1745264168,1.6266666666666667,0.72,0.013333333333333334,1.558,0,1842.38,0,0,0,656,116,0,632,0,0,0,0,0,0
1745264169,1.64,0.72,0.013333333333333334,1.558,0,1843.70996,0,0,0,656,116,0,632.20001,0,0,0,0,0,0
1745264170,1.64,0.72,0.013333333333333334,1.568,0,1845.48999,0,0,0,656,116,0,632.20001,0,0,0,0,0,0
1745264171,1.6666666666666667,0.72,0.02666666666666667,1.568,0,1847.06006,0,0,0,656,116,0,632,0,0,0,0,0,0
1745264172,1.68,0.72,0.02666666666666667,1.568,0,1848.58997,0,0,0,652,116,0,632,0,0,0,0,0,0
1745264173,1.6666666666666667,0.7333333333333333,0.02666666666666667,1.568,0,1850.18994,0,0,0,650,116,0,632,0,0,0,0,0,0
1745264174,1.68,0.7333333333333333,0.02666666666666667,1.568,0,1851.89001,0,0,0,648,118,0,632,0,0,0,0,0,0
1745264175,1.6666666666666667,0.7333333333333333,0.02666666666666667,1.558,0,1853.63,0,0,0,648,118,0,631.79999,0,0,0,0,0,0
1745264176,1.64,0.7333333333333333,0.02666666666666667,1.558,0,1855.31995,0,0,0,646,118,0,631.59998,0,0,0,0,0,0
1745264177,1.64,0.7333333333333333,0.02666666666666667,1.568,0,1857.12,0,0,0,642,118,0,631.59998,0,0,0,0,0,0
1745264178,1.64,0.7333333333333333,0.02666666666666667,1.568,0,1858.67004,0,0,0,638,118,0,631.59998,0,0,0,0,0,0
1745264179,1.6533333333333333,0.7333333333333333,0.02666666666666667,1.568,0,1860.35999,0,0,0,640,118,0,631.59998,0,0,0,0,0,0
1745264180,1.6533333333333333,0.7333333333333333,0.02666666666666667,1.577,0,1861.92004,0,0,0,640,118,0,631.40002,0,0,0,0,0,0
1745264181,1.64,0.7333333333333333,0.02666666666666667,1.577,0,1863.32996,0,0,0,640,118,0,631.40002,0,0,0,0,0,0
1745264182,1.6266666666666667,0.7333333333333333,0.02666666666666667,1.577,0,1865.31995,0,0,0,644,118,0,631.40002,0,0,0,0,0,0
1745264183,1.6266666666666667,0.7333333333333333,0.02666666666666667,1.577,0,1867.28003,0,0,0,646,118,0,631.59998,0,0,0,0,0,0
1745264184,1.64,0.7333333333333333,0.02666666666666667,1.577,0,1869.10999,0,0,0,648,118,0,631.79999,0,0,0,0,0,0
1745264185,1.64,0.7333333333333333,0.02666666666666667,1.586,0,1870.81995,0,0,0,648,116,0,632,0,0,0,0,0,0
1745264186,1.64,0.7333333333333333,0.02666666666666667,1.596,0,1871.91003,0,0,0,648,116,0,632.20001,0,0,0,0,0,0
1745264187,1.64,0.72,0.02666666666666667,1.605,0,1873.17004,0,0,0,652,116,0,632.20001,0,0,0,0,0,0
1745264188,1.6666666666666667,0.72,0.04,1.605,0,1874.46997,0,0,0,654,116,0,632.20001,0,0,0,0,0,0
1745264189,1.6666666666666667,0.72,0.04,1.596,0,1875.83997,0,0,0,654,116,0,632.59998,0,0,0,0,0,0
1745264190,1.7066666666666668,0.72,0.02666666666666667,1.586,0,1877.26001,0,0,0,654,116,0,632.59998,0,0,0,0,0,0
1745264191,1.7466666666666666,0.72,0.02666666666666667,1.577,0,1878.76001,0,0,0,652,116,0,632.79999,0,0,0,0,0,0
1745264192,1.72,0.7333333333333333,0.04,1.568,0,1879.58997,0,0,0,648,116,0,632.79999,0,0,0,0,0,0
1745264193,1.72,0.72,0.04,1.568,0,1880.78003,0,0,0,652,116,0,632.79999,0,0,0,0,0,0
1745264194,1.72,0.72,0.04,1.558,0,1881.69995,0,0,0,652,116,0,632.59998,0,0,0,0,0,0
1745264195,1.72,0.72,0.04,1.54,0,1882.73999,0,0,0,652,116,0,632.40002,0,0,0,0,0,0
1745264196,1.7066666666666668,0.72,0.04,1.53,0,1883.71997,0,0,0,656,116,0,632.20001,0,0,0,0,0,0
1745264197,1.7066666666666668,0.72,0.04,1.512,0,1885.07996,0,0,0,656,116,0,632.20001,0,0,0,0,0,0
1745264198,1.7066666666666668,0.72,0.04,1.502,0,1886.80005,0,0,0,660,116,0,632,0,0,0,0,0,0
1745264199,1.68,0.72,0.04,1.484,0,1888.16003,0,0,0,664,116,0,632,0,0,0,0,0,0
1745264200,1.6666666666666667,0.72,0.04,1.484,0,1890.03003,0,0,0,664,114,0,632,0,0,0,0,0,0
1745264201,1.6266666666666667,0.72,0.04,1.474,0,1891.22998,0,0,0,664,114,0,632,0,0,0,0,0,0
1745264202,1.5866666666666667,0.72,0.04,1.484,0,1892.81006,0,0,0,664,114,0,632,0,0,0,0,0,0
1745264203,1.5733333333333333,0.72,0.02666666666666667,1.474,0,1894.31995,0,0,0,670,114,0,632.40002,0,0,0,0,0,0
1745264204,1.56,0.72,0.02666666666666667,1.474,0,1896.31995,0,0,0,670,114,0,632.40002,0,0,0,0,0,0
1745264205,1.5466666666666666,0.72,0.02666666666666667,1.474,0,1898.32996,0,0,0,674,114,0,632.40002,0,0,0,0,0,0
1745264206,1.5333333333333334,0.72,0.02666666666666667,1.474,0,1900.5,0,0,0,674,114,0,632.59998,0,0,0,0,0,0
1745264207,1.5333333333333334,0.72,0.02666666666666667,1.493,0,1902.37,0,0,0,672,114,0,632.59998,0,0,0,0,0,0
1745264208,1.52,0.72,0.02666666666666667,1.502,0,1903.95996,0,0,0,670,114,0,632.59998,0,0,0,0,0,0
1745264209,1.4933333333333334,0.72,0.02666666666666667,1.512,0,1905.47998,0,0,0,668,114,0,632.59998,0,0,0,0,0,0
1745264210,1.5066666666666666,0.72,0.02666666666666667,1.521,0,1907,0,0,0,668,114,0,632.79999,0,0,0,0,0,0
1745264211,1.5066666666666666,0.72,0.02666666666666667,1.53,0,1908.35999,0,0,0,668,114,0,632.79999,0,0,0,0,0,0
1745264212,1.52,0.72,0.02666666666666667,1.53,0,1909.68005,0,0,0,670,114,0,632.59998,0,0,0,0,0,0
1745264213,1.5066666666666666,0.72,0.02666666666666667,1.53,0,1910.84998,0,0,0,670,114,0,632.59998,0,0,0,0,0,0
1745264214,1.52,0.72,0.013333333333333334,1.521,0,1911.85999,0,0,0,670,114,0,632.40002,0,0,0,0,0,0
1745264215,1.5333333333333334,0.72,0.013333333333333334,1.521,0,1913,0,0,0,670,114,0,632.40002,0,0,0,0,0,0
1745264216,1.5333333333333334,0.72,0.013333333333333334,1.512,0,1914.18994,0,0,0,666,114,0,632.20001,0,0,0,0,0,0
1745264217,1.5333333333333334,0.72,0.013333333333333334,1.493,0,1915.02002,0,0,0,666,114,0,632.20001,0,0,0,0,0,0
1745264218,1.5466666666666666,0.72,0.013333333333333334,1.484,0,1916.03003,0,0,0,666,114,0,632,0,0,0,0,0,0
1745264219,1.5466666666666666,0.72,0.013333333333333334,1.474,0,1917.68005,0,0,0,664,114,0,632,0,0,0,0,0,0
1745264220,1.5333333333333334,0.72,0.013333333333333334,1.465,0,1918.81995,0,0,0,660,114,0,631.79999,0,0,0,0,0,0
1745264221,1.5333333333333334,0.72,0.013333333333333334,1.456,0,1920.13,0,0,0,660,116,0,631.79999,0,0,0,0,0,0
1745264222,1.5333333333333334,0.72,0.013333333333333334,1.446,0,1921.72998,0,0,0,658,116,0,632,0,0,0,0,0,0
1745264223,1.5333333333333334,0.72,0.013333333333333334,1.446,0,1923.84998,0,0,0,660,116,0,632,0,0,0,0,0,0
1745264224,1.52,0.72,0.013333333333333334,1.446,0,1925.87,0,0,0,660,116,0,632,0,0,0,0,0,0
1745264225,1.52,0.72,0.013333333333333334,1.437,0,1927.48999,0,0,0,660,116,0,632,0,0,0,0,0,0
1745264226,1.5066666666666666,0.72,0.013333333333333334,1.456,0,1929.20996,0,0,0,660,116,0,632,0,0,0,0,0,0
1745264227,1.5333333333333334,0.72,0.02666666666666667,1.465,0,1930.78003,0,0,0,660,116,0,631.79999,0,0,0,0,0,0
1745264228,1.5333333333333334,0.72,0.02666666666666667,1.465,0,1932.34998,0,0,0,660,116,0,631.20001,0,0,0,0,0,0
1745264229,1.52,0.72,0.02666666666666667,1.474,0,1934.08997,0,0,0,664,116,0,630.79999,0,0,0,0,0,0
1745264230,1.52,0.72,0.02666666666666667,1.474,0,1935.94995,0,0,0,668,114,0,630.59998,0,0,0,0,0,0
1745264231,1.5066666666666666,0.72,0.02666666666666667,1.474,0,1937.55005,0,0,0,668,114,0,630.40002,0,0,0,0,0,0
1745264232,1.52,0.72,0.02666666666666667,1.474,0,1939.18005,0,0,0,672,114,0,630.20001,0,0,0,0,0,0
1745264233,1.52,0.72,0.02666666666666667,1.484,0,1940.65002,0,0,0,674,114,0,630.20001,0,0,0,0,0,0
1745264234,1.52,0.72,0.02666666666666667,1.484,0,1942.06006,0,0,0,674,114,0,629.79999,0,0,0,0,0,0
1745264235,1.5066666666666666,0.72,0.02666666666666667,1.484,0,1943.46997,0,0,0,674,114,0,629.79999,0,0,0,0,0,0
1745264236,1.48,0.72,0.02666666666666667,1.493,0,1945.06006,0,0,0,684,112,0,629.79999,0,0,0,0,0,0
1745264237,1.48,0.72,0.02666666666666667,1.484,0,1946.66003,0,0,0,688,112,0,629.79999,0,0,0,0,0,0
1745264238,1.4666666666666666,0.72,0.02666666666666667,1.493,0,1948.5,0,0,0,688,112,0,629.79999,0,0,0,0,0,0
1745264239,1.4533333333333334,0.72,0.013333333333333334,1.493,0,1949.93994,0,0,0,694,112,0,630.20001,0,0,0,0,0,0
1745264240,1.4666666666666666,0.72,0.02666666666666667,1.493,0,1951.34998,0,0,0,696,112,0,630.20001,0,0,0,0,0,0
1745264241,1.4533333333333334,0.72,0.013333333333333334,1.493,0,1952.84998,0,0,0,696,112,0,630.40002,0,0,0,0,0,0
1745264242,1.4533333333333334,0.72,0.013333333333333334,1.493,0,1954.51001,0,0,0,696,112,0,630.40002,0,0,0,0,0,0
1745264243,1.44,0.72,0.013333333333333334,1.493,0,1956,0,0,0,696,112,0,630.59998,0,0,0,0,0,0
1745264244,1.4266666666666667,0.72,0.013333333333333334,1.493,0,1957.38,0,0,0,696,112,0,630.59998,0,0,0,0,0,0
1745264245,1.4266666666666667,0.72,0.013333333333333334,1.502,0,1958.81995,0,0,0,694,112,0,630.59998,0,0,0,0,0,0
1745264246,1.4266666666666667,0.72,0.013333333333333334,1.502,0,1959.76001,0,0,0,696,112,0,630.79999,0,0,0,0,0,0
1745264247,1.44,0.72,0.013333333333333334,1.493,0,1961.18994,0,0,0,696,112,0,631,0,0,0,0,0,0
1745264248,1.4533333333333334,0.72,0.013333333333333334,1.493,0,1962.33997,0,0,0,696,112,0,631,0,0,0,0,0,0
1745264249,1.4533333333333334,0.72,0.013333333333333334,1.484,0,1963.26001,0,0,0,694,112,0,631,0,0,0,0,0,0
1745264250,1.4533333333333334,0.72,0.013333333333333334,1.484,0,1964.23999,0,0,0,692,112,0,631,0,0,0,0,0,0
1745264251,1.4533333333333334,0.72,0.013333333333333334,1.465,0,1965.31006,0,0,0,692,112,0,631.20001,0,0,0,0,0,0
1745264252,1.4666666666666666,0.72,0.013333333333333334,1.465,0,1966.41003,0,0,0,692,110,0,631.20001,0,0,0,0,0,0
1745264253,1.4533333333333334,0.72,0.02666666666666667,1.456,0,1967.42004,0,0,0,698,110,0,631.20001,0,0,0,0,0,0
1745264254,1.44,0.72,0.02666666666666667,1.446,0,1969.04004,0,0,0,704,110,0,631.59998,0,0,0,0,0,0
1745264255,1.4133333333333333,0.72,0.02666666666666667,1.446,0,1970.73999,0,0,0,706,110,0,631.79999,0,0,0,0,0,0
1745264256,1.4,0.7066666666666667,0.02666666666666667,1.437,0,1972.58997,0,0,0,710,110,0,631.79999,0,0,0,0,0,0
1745264257,1.4,0.7066666666666667,0.02666666666666667,1.437,0,1974.28003,0,0,0,710,110,0,631.79999,0,0,0,0,0,0
1745264258,1.3733333333333333,0.7066666666666667,0.02666666666666667,1.437,0,1975.47998,0,0,0,712,108,0,631.59998,0,0,0,0,0,0
1745264259,1.36,0.7066666666666667,0.02666666666666667,1.437,0,1976.77002,0,0,0,716,108,0,631,0,0,0,0,0,0
1745264260,1.3466666666666667,0.7066666666666667,0.02666666666666667,1.437,0,1978.33997,0,0,0,722,108,0,631,0,0,0,0,0,0
1745264261,1.3466666666666667,0.7066666666666667,0.02666666666666667,1.437,0,1979.32996,0,0,0,724,108,0,631,0,0,0,0,0,0
1745264262,1.3333333333333333,0.7066666666666667,0.02666666666666667,1.437,0,1980.19995,0,0,0,724,108,0,631,0,0,0,0,0,0
1745264263,1.3066666666666666,0.7066666666666667,0.013333333333333334,1.437,0,1981.22998,0,0,0,730,108,0,631.40002,0,0,0,0,0,0
1745264264,1.32,0.7066666666666667,0.013333333333333334,1.437,0,1982.60999,0,0,0,728,108,0,631.59998,0,0,0,0,0,0
1745264265,1.32,0.7066666666666667,0.013333333333333334,1.428,0,1983.80005,0,0,0,728,108,0,631.59998,0,0,0,0,0,0
1745264266,1.32,0.7066666666666667,0.013333333333333334,1.418,0,1985.43994,0,0,0,728,108,0,631.59998,0,0,0,0,0,0
1745264267,1.3333333333333333,0.7066666666666667,0.013333333333333334,1.418,0,1986.69995,0,0,0,728,108,0,631.40002,0,0,0,0,0,0
1745264268,1.3333333333333333,0.7066666666666667,0.013333333333333334,1.418,0,1987.96997,0,0,0,732,108,0,630.79999,0,0,0,0,0,0
1745264269,1.3466666666666667,0.7066666666666667,0.013333333333333334,1.409,0,1989.08997,0,0,0,732,108,0,630.59998,0,0,0,0,0,0
1745264270,1.3466666666666667,0.7066666666666667,0.013333333333333334,1.409,0,1990.02002,0,0,0,732,108,0,630.40002,0,0,0,0,0,0
1745264271,1.36,0.7066666666666667,0.013333333333333334,1.4,0,1991.23999,0,0,0,732,108,0,630.40002,0,0,0,0,0,0
1745264272,1.3733333333333333,0.7066666666666667,0.013333333333333334,1.4,0,1992.39001,0,0,0,726,108,0,630.20001,0,0,0,0,0,0
1745264273,1.3733333333333333,0.7066666666666667,0.013333333333333334,1.381,0,1993.76001,0,0,0,726,108,0,630.20001,0,0,0,0,0,0
1745264274,1.4,0.7066666666666667,0.013333333333333334,1.381,0,1995.34998,0,0,0,720,108,0,630.20001,0,0,0,0,0,0
1745264275,1.4,0.7066666666666667,0.013333333333333334,1.372,0,1997.06006,0,0,0,720,110,0,630.20001,0,0,0,0,0,0
1745264276,1.4,0.7066666666666667,0.013333333333333334,1.362,0,1998.72998,0,0,0,720,110,0,630,0,0,0,0,0,0
1745264277,1.4266666666666667,0.7066666666666667,0.013333333333333334,1.362,0,2000.35999,0,0,0,716,110,0,630,0,0,0,0,0,0
1745264278,1.44,0.7066666666666667,0.02666666666666667,1.372,0,2002.09998,0,0,0,712,110,0,629.79999,0,0,0,0,0,0
1745264279,1.4666666666666666,0.72,0.02666666666666667,1.381,0,2003.76001,0,0,0,702,110,0,629.79999,0,0,0,0,0,0
1745264280,1.4666666666666666,0.72,0.02666666666666667,1.381,0,2005.18994,0,0,0,702,110,0,630,0,0,0,0,0,0
1745264281,1.6666666666666667,0.72,0.02666666666666667,1.381,0,2007.38,0,0,0,698,110,0,630,0,49.43,0,0,0,0
1745264282,2.2533333333333334,0.7466666666666667,0.12,1.39,0,2011.19995,0,0,0,570,126,0,630,0,48.43,0,0,0,0
1745264283,3.1066666666666665,0.7733333333333333,0.12,1.39,0,2014.95996,0,16.75,0.22333333333333333,570,144,4.25,631.79999,0,48.59,0,0,0,7.338087262807121
1745264284,4.026666666666666,0.7733333333333333,0.24,1.428,0,2020.52002,0,16.75,0.22333333333333333,434,144,4.25,632.79999,0,48.75,0,0,0,7.142857142857143
1745264285,5.013333333333334,0.8133333333333334,0.6,3.583,0,2026.05005,0,17.125,0.22833333333333333,228,180,4.375,633.20001,0,49.31,0,0,0,3.6631416777607533
1745264286,5.733333333333333,0.8533333333333334,0.7733333333333333,3.966,0,2031.5,0,17.625,0.235,144,232,4.5,633.20001,0,49.31,0,0,0,4.387290506878297
1745264287,5.906666666666666,0.8666666666666667,0.7733333333333333,4.684,0,2037.07996,0,17.625,0.235,144,236,4.625,633.40002,0,49.43,0,0,0,3.8837804929252218
1745264288,6.026666666666666,0.8666666666666667,0.84,4.908,0,2043.19995,0,17.625,0.235,138,236,4.625,632.59998,0,49.31,0,0,0,3.7065234813271357
1745264289,6.24,0.8666666666666667,0.88,4.908,0,2050.17993,0,17.625,0.235,136,236,4.625,632.40002,0,49.31,0,0,0,3.7065234813271357
1745264290,6.493333333333333,0.8666666666666667,0.88,5.179,0,2057.29004,0,17.25,0.23,134,236,4.75,632.20001,0,49.53,0,0,0,3.6075310057796446
1745264291,6.626666666666667,0.8666666666666667,0.88,5.617,0,2063.90991,0,17.25,0.23,134,236,4.75,632.20001,0,49.81,0,0,0,3.326214068134869
1745264292,6.826666666666667,0.8666666666666667,0.88,6.392,0,2070.3999,0,16.875,0.225,134,236,4.875,632.20001,0,49.62,0,0,0,2.9998523149629555
1745264293,6.986666666666666,0.88,1.0266666666666666,6.494,0,2077.02002,0,16.625,0.22166666666666668,134,236,4.875,632,0,49.43,0,0,0,2.9527201366428026
1745264294,7.1866666666666665,0.88,1.0266666666666666,6.494,0,2083.03003,0,16.625,0.22166666666666668,134,236,4.875,632,0,49.43,0,0,0,2.9527201366428026
1745264295,7.24,0.88,1.1066666666666667,6.457,0,2089.44995,0,16.625,0.22166666666666668,140,236,4.875,632,0,49.06,0,0,0,2.9696456527433432
1745264296,7.2,0.8933333333333333,1.1066666666666667,6.448,0,2095.55005,0,15.625,0.20833333333333334,146,226,5.125,632.59998,0,49.06,0,0,0,2.9938195880504246
1745264297,6.92,0.8933333333333333,1.1066666666666667,6.317,0,2101.43994,0,15.125,0.20166666666666666,146,226,5.125,632.59998,0,49.06,0,0,0,3.0559066949698286
1745264298,6.76,0.8933333333333333,1.0533333333333332,6.224,0,2107.30005,0,15,0.2,148,226,5,633,0,49.21,0,0,0,3.025920030985421
1745264299,6.653333333333333,0.8933333333333333,1.0266666666666666,6.224,0,2113.15991,0,15,0.2,148,226,5,633.20001,0,49.21,0,0,0,3.025920030985421
1745264300,6.346666666666667,0.8933333333333333,0.9733333333333334,5.99,0,2118.84009,0,15.375,0.205,148,226,5,633.20001,0,49.09,0,0,0,3.1441201808497925
1745264301,6.1066666666666665,0.9333333333333333,0.9733333333333334,5.925,0,2123.03003,0,15.375,0.205,148,216,5.375,633,0,49.09,0,0,0,3.26582939914815
1745264302,5.88,0.9466666666666667,0.7866666666666666,5.906,0,2125.8501,0,15.25,0.20333333333333334,152,210,5.875,632,0,49.09,0,0,0,3.4816259044819637
1745264303,5.533333333333333,0.9466666666666667,0.6533333333333333,4.908,0,2127.78003,0,15.25,0.20333333333333334,162,210,5.875,631.40002,0,49.09,0,0,0,4.18957562273139
1745264304,5.026666666666666,1,0.6533333333333333,4.908,0,2128.92993,0,14.5,0.19333333333333333,162,184,6.75,631.40002,0,49.21,0,0,0,4.217616515561443
1745264305,4.546666666666667,0.9866666666666667,0.36,3.219,0,2130.32007,0,14.125,0.18833333333333332,228,170,7.125,631.20001,0,49.34,0,0,0,6.271344576277154
1745264306,4.04,0.9733333333333334,0.36,2.184,0,2131.30005,0,14,0.18666666666666668,228,160,7.5,631.20001,0,0,0,0,0,9.157509157509159
1745264307,3.56,0.96,0.36,1.885,0,2132.44995,0,13.75,0.18333333333333332,228,150,7.875,631.20001,0,0,0,0,0,10.444297082228116
1745264308,3.12,0.96,0.09333333333333334,1.391,0,2134.26001,0,13.75,0.18333333333333332,412,150,7.875,631.20001,0,0,0,0,0,14.153486700215671
1745264309,2.68,0.92,0.05333333333333334,1.344,0,2135.80005,0,12.625,0.16833333333333333,474,134,8.75,631.20001,0,0,0,0,0,14.539955798534372
1745264310,2.3333333333333335,0.88,0.02666666666666667,1.344,0,2137.19995,0,11.75,0.15666666666666668,532,128,9,631.20001,0,0,0,0,0,14.285714285714286
